REDCODE;ESCOLARIDAD_0;ESCOLARIDAD_1;ESCOLARIDAD_2;ESCOLARIDAD_3;ESCOLARIDAD_4;ESCOLARIDAD_5;ESCOLARIDAD_6;ESCOLARIDAD_7;ESCOLARIDAD_8;ESCOLARIDAD_9;ESCOLARIDAD_10;ESCOLARIDAD_11;ESCOLARIDAD_12;ESCOLARIDAD_13;ESCOLARIDAD_14;ESCOLARIDAD_15;ESCOLARIDAD_16;ESCOLARIDAD_17;ESCOLARIDAD_18;ESCOLARIDAD_19;ESCOLARIDAD_20;ESCOLARIDAD_21;Total
13404092034;2;0;2;3;4;1;1;4;9;1;2;4;29;0;2;2;2;3;0;1;0;0;72
13404991999;8;1;3;4;11;4;14;8;38;7;17;14;76;6;6;18;5;21;0;0;0;0;261
13501011001;76;23;42;80;95;85;199;101;329;148;207;118;853;35;93;99;74;139;1;12;1;2;2812
13501011002;36;8;27;31;63;24;124;36;131;68;124;72;584;31;96;96;78;223;1;9;1;0;1863
13501011003;49;12;10;21;37;27;98;38;132;56;105;49;492;15;78;78;81;152;1;9;1;1;1542
13501011004;80;27;38;58;72;39;115;68;220;61;139;74;678;28;63;61;41;95;0;5;0;1;1963
13501011005;80;18;38;64;95;64;115;92;361;122;184;89;644;17;46;39;17;23;0;0;0;0;2108
13501011006;28;7;16;44;60;48;90;57;208;102;129;81;856;32;79;106;49;89;0;2;1;1;2085
13501011007;44;15;25;40;62;69;104;70;295;133;209;106;918;52;109;148;49;119;0;7;1;0;2575
13501011008;36;24;10;32;42;33;57;61;213;83;151;54;553;19;46;41;29;25;1;2;0;0;1512
13501011009;23;9;13;24;25;23;35;24;88;21;52;23;244;18;31;38;24;72;1;4;0;1;793
13501012021;0;0;0;2;2;2;2;0;3;1;3;0;7;3;3;3;3;3;0;0;0;0;37
13501012024;0;0;0;2;0;0;0;0;3;0;2;3;5;1;5;7;6;41;1;4;0;0;80
13501021001;100;20;49;88;113;88;175;78;260;99;185;100;1123;45;121;137;133;265;3;23;2;3;3210
13501021002;94;41;52;75;87;65;116;77;288;76;139;81;450;4;24;32;15;21;0;2;0;0;1739
13501021003;45;8;34;38;58;34;120;27;88;41;126;55;461;30;102;109;120;246;0;32;1;2;1777
13501021004;18;6;7;20;17;4;56;22;50;31;72;34;378;9;54;65;74;190;1;23;1;3;1135
13501021005;27;9;13;24;44;31;78;17;64;40;65;36;263;11;41;38;46;100;0;9;2;2;960
13501021006;43;14;39;64;95;47;150;63;190;90;166;77;598;27;99;76;117;147;0;19;0;0;2121
13501021007;27;1;10;16;41;15;43;24;84;47;99;73;1037;78;274;312;237;681;13;61;7;5;3185
13501022010;15;9;6;18;15;17;41;13;54;21;32;23;189;7;21;26;19;48;1;7;1;0;583
13501022029;1;0;0;3;0;2;8;3;14;3;8;3;28;3;3;3;4;10;1;3;1;0;101
13501031001;43;9;15;42;51;45;90;56;142;42;70;49;297;4;19;19;12;41;0;2;0;0;1048
13501032003;19;6;8;28;35;27;71;27;94;33;50;29;218;6;29;21;23;62;1;3;0;0;790
13501032004;5;0;4;11;16;7;26;19;51;13;6;3;52;3;4;6;2;5;0;1;0;0;234
13501032006;19;4;12;17;25;16;30;7;62;21;31;21;135;3;20;17;18;43;1;3;1;0;506
13501032018;4;3;4;4;7;5;18;8;24;4;2;6;55;1;6;10;1;13;0;0;0;0;175
13501032019;24;15;6;16;20;14;45;9;49;19;25;16;59;0;6;8;3;7;0;0;1;1;343
13501032030;3;3;0;4;5;3;14;8;16;4;11;6;48;0;6;12;3;16;0;2;0;0;164
13501032032;0;0;1;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;1;6
13501042007;30;6;14;22;20;20;58;19;113;21;34;16;148;3;20;8;8;17;0;1;0;0;578
13501042027;17;2;3;20;16;16;26;22;80;15;20;9;101;1;7;21;10;10;0;4;0;0;400
13501042030;4;3;2;4;3;2;9;5;18;3;13;6;42;0;8;3;4;5;0;0;0;0;134
13501042032;3;2;0;3;1;3;2;0;4;2;0;1;22;0;0;2;3;0;0;1;0;0;49
13501052020;10;3;1;2;15;4;3;4;20;5;3;2;36;0;1;3;1;4;0;1;0;0;118
13501052034;5;1;0;5;2;5;11;2;12;10;5;6;29;1;3;0;1;2;0;0;0;0;100
13501052048;12;1;4;17;5;8;42;10;28;13;21;15;99;0;6;2;1;11;0;0;0;0;295
13501062008;16;0;3;6;16;13;20;12;34;10;10;11;54;0;2;5;3;6;0;0;0;0;221
13501062022;20;6;7;15;26;18;47;17;60;29;35;22;186;8;30;17;15;33;1;1;0;0;593
13501062034;26;11;14;28;31;34;99;27;104;21;46;32;248;5;28;21;16;26;1;1;0;1;820
13501062036;2;4;2;2;1;4;5;0;5;0;3;0;10;0;0;0;0;0;0;0;0;0;38
13501072009;64;16;49;64;97;74;167;60;252;64;112;65;686;12;63;47;74;123;2;17;1;2;2111
13501072028;1;1;0;1;4;1;6;1;10;3;3;3;18;0;2;2;0;3;0;0;0;0;59
13501072034;14;12;19;17;36;35;84;19;57;14;22;6;147;1;15;10;10;12;0;5;0;0;535
13501082015;8;1;1;16;12;4;9;6;27;4;10;6;56;0;2;0;0;2;0;1;0;0;165
13501082016;2;0;3;3;5;6;5;1;9;2;3;3;17;1;1;1;0;5;1;2;0;0;70
13501082017;63;10;26;31;38;40;107;53;125;26;31;35;199;2;15;13;6;21;0;1;0;0;842
13501082035;20;3;11;11;16;11;21;18;55;23;29;15;136;5;11;14;7;32;0;6;0;0;444
13501092002;4;3;2;5;11;7;19;3;26;7;8;6;49;1;7;12;7;22;0;2;0;2;203
13501092015;37;10;13;29;72;33;49;33;110;27;58;34;247;15;31;34;23;52;1;8;0;0;916
13501092023;14;1;5;7;11;3;37;7;39;12;19;7;118;9;21;16;12;30;0;1;1;1;371
13501092035;30;8;14;37;43;29;83;28;101;27;36;20;239;6;18;20;13;57;0;1;0;0;810
13501092037;12;7;8;18;20;16;31;12;61;18;22;15;170;3;22;10;20;58;2;7;1;3;536
13501092044;2;1;1;2;4;12;13;4;14;10;16;9;89;8;33;35;40;135;3;16;1;2;450
13501092049;16;2;7;7;17;9;9;16;27;7;4;9;33;0;6;3;6;11;0;0;0;0;189
13501092901;0;0;0;0;2;0;0;0;1;0;0;0;2;0;0;2;2;8;1;1;0;0;19
13501101001;28;3;12;30;28;32;38;32;86;22;68;20;187;7;23;26;20;17;1;2;0;0;682
13501102001;2;1;0;0;0;3;2;0;3;0;0;1;5;0;0;0;1;0;0;0;0;0;18
13501102015;8;2;3;7;10;7;14;7;22;4;6;5;41;1;7;8;10;10;0;0;0;1;173
13501102023;1;0;2;0;0;1;1;0;3;0;0;0;3;0;0;2;0;8;0;0;0;0;21
13501102037;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;7;0;0;0;0;13
13501102040;73;14;12;45;45;40;73;29;137;38;73;53;326;7;40;47;34;99;2;7;2;3;1199
13501102047;3;1;0;2;2;3;5;6;14;2;3;2;25;1;4;6;0;10;0;0;0;0;89
13501112043;16;7;15;29;32;28;50;23;159;15;43;20;182;0;17;13;9;19;0;1;0;0;678
13501112045;24;12;14;22;60;21;51;31;124;19;33;13;147;5;17;17;21;35;1;3;0;1;671
13501112046;22;7;6;13;23;24;35;10;68;17;31;8;138;3;6;7;7;10;0;2;0;0;437
13501121001;56;37;56;119;133;104;185;89;321;104;145;90;669;17;83;85;38;109;4;7;0;0;2451
13501121002;9;2;7;9;30;7;41;11;57;28;77;34;655;32;158;146;144;324;4;17;3;7;1802
13501122005;22;11;14;32;34;30;36;32;117;34;37;23;177;4;33;26;17;33;0;0;0;1;713
13501122011;4;1;3;6;2;41;6;8;14;5;7;3;31;1;5;5;2;7;0;0;0;0;151
13501122012;5;0;2;4;10;4;4;6;18;10;6;3;40;0;6;6;2;3;0;0;0;0;129
13501122014;9;2;5;16;8;13;28;17;58;15;19;14;90;3;4;11;9;33;0;2;1;1;358
13501122033;0;0;0;2;2;0;1;0;2;1;3;1;8;0;1;0;0;0;0;0;0;0;21
13501122901;0;0;0;0;1;0;0;2;1;0;1;1;10;1;2;0;3;9;0;3;0;0;34
13501132035;1;0;0;1;1;1;2;0;7;3;1;2;12;1;0;1;2;6;0;0;0;0;41
13501132039;0;0;2;2;3;2;8;6;8;0;1;0;11;2;0;2;3;7;0;0;0;0;57
13501141001;96;10;19;39;54;31;89;46;186;86;160;112;942;40;120;146;90;298;1;16;5;2;2588
13501141002;133;33;58;114;145;88;153;104;289;114;160;120;548;17;37;43;29;43;0;0;1;0;2229
13501141003;122;29;51;92;96;93;140;74;255;85;139;63;488;18;44;65;29;63;1;1;0;0;1948
13501141004;40;12;20;41;49;22;126;28;106;49;85;58;392;15;59;54;31;98;0;1;1;1;1288
13501141005;29;8;16;32;46;41;65;34;213;82;124;53;626;31;75;88;23;26;0;2;1;0;1615
13501152008;59;7;33;45;66;66;114;54;216;52;64;57;397;7;37;27;15;62;1;2;1;1;1383
13501152009;2;0;1;0;4;1;7;2;10;1;3;4;21;0;3;1;1;10;0;1;1;0;73
13501152028;7;0;5;15;18;14;29;11;28;14;10;11;85;2;8;16;9;25;0;2;1;4;314
13501152041;37;13;18;45;63;45;90;48;237;62;81;44;459;17;64;68;35;117;3;8;1;1;1556
13501161001;104;42;47;107;146;118;222;110;531;149;172;116;963;18;66;59;55;88;1;3;1;0;3118
13501162001;14;3;2;12;12;11;33;6;47;13;24;17;114;1;4;5;10;9;0;0;0;0;337
13501162025;10;7;8;13;14;8;22;13;43;6;13;9;64;0;6;3;4;10;0;1;0;0;254
13501162026;0;0;0;1;1;2;1;0;1;0;4;1;9;2;1;1;2;3;0;1;0;0;30
13501172031;22;11;19;15;33;36;50;30;112;26;32;12;193;1;6;4;12;15;0;0;0;0;629
13501172038;3;2;5;8;6;8;15;10;36;12;11;13;79;7;11;8;5;10;1;1;0;1;252
13501172042;9;6;14;24;40;15;24;23;96;21;15;16;83;2;3;5;5;7;0;0;0;0;408
13501172046;6;1;7;5;9;8;18;4;41;13;11;8;70;0;1;2;5;1;0;0;0;0;210
13501991999;5;0;1;3;8;2;11;4;22;4;11;19;69;3;8;11;3;21;0;1;0;0;206
13502011001;80;21;25;43;52;39;92;44;130;38;80;20;628;8;62;54;69;127;1;13;0;0;1626
13502012002;7;0;1;1;4;4;0;0;5;0;1;0;6;0;0;0;0;0;0;0;0;0;29
13502022004;40;6;18;27;27;26;32;28;93;19;34;23;223;3;13;14;9;20;1;1;0;0;657
13502022901;3;2;0;0;0;1;0;0;7;0;2;5;13;0;0;1;0;6;0;0;0;0;40
13502032002;27;6;12;24;25;15;29;24;77;20;31;21;192;9;22;21;7;22;0;0;0;0;584
13502032006;12;2;1;9;7;7;18;8;16;3;6;5;59;0;7;6;5;4;0;1;0;0;176
13502032008;6;2;1;9;6;13;17;8;18;2;4;0;45;5;5;1;2;9;0;0;0;0;153
13502042003;24;6;12;19;16;9;24;11;51;6;19;7;133;4;12;13;8;13;0;2;0;0;389
13502042901;0;0;0;3;2;1;1;0;4;0;1;0;2;0;0;0;0;3;0;0;0;0;17
13502052001;0;0;0;0;1;0;0;1;1;0;0;0;5;0;0;0;0;0;0;0;0;0;8
13502052007;16;3;4;7;5;6;9;12;33;4;7;3;34;0;1;1;2;1;0;0;0;0;148
13502052901;1;0;0;0;1;0;1;2;2;0;1;1;3;0;0;0;0;2;0;0;0;0;14
13502991999;1;1;3;0;0;0;2;1;5;0;2;1;22;0;1;0;0;1;0;0;0;0;40
13503011001;96;33;50;98;129;102;203;81;365;144;226;115;978;20;108;82;64;126;1;9;0;1;3031
13503011002;28;4;10;22;30;17;52;37;124;37;58;37;393;16;74;69;59;88;0;4;0;1;1160
13503011003;130;31;51;99;120;145;193;135;438;128;179;131;948;30;94;94;67;119;0;4;0;1;3137
13503012006;0;0;0;0;0;0;1;0;1;0;2;0;3;0;1;3;0;2;0;1;0;0;14
13503012007;7;1;2;8;9;6;20;5;26;16;22;19;130;8;30;23;23;55;0;6;3;0;419
13503012014;1;0;1;1;1;1;9;0;9;1;4;1;17;0;1;2;6;8;0;0;0;0;63
13503022022;1;0;0;0;2;0;5;0;18;4;6;4;40;4;8;7;7;35;0;6;1;0;148
13503022024;7;1;0;2;1;3;5;2;14;2;21;7;76;15;30;40;51;167;5;34;3;10;496
13503022025;6;6;6;8;18;12;34;12;75;16;33;23;152;9;28;42;38;87;5;21;2;2;635
13503022901;3;0;0;6;6;4;12;3;20;7;15;4;48;2;6;0;9;10;1;2;0;0;158
13503032008;11;6;5;8;12;10;23;10;56;17;25;13;121;2;14;21;13;20;2;5;2;1;397
13503032019;15;8;10;25;18;22;42;20;63;8;23;13;92;0;10;9;7;17;0;1;0;0;403
13503032020;3;0;2;9;8;5;10;5;16;9;11;7;31;0;4;2;3;5;0;1;0;0;131
13503032028;30;13;22;53;43;42;57;55;178;45;83;40;320;10;39;32;29;57;2;2;0;0;1152
13503041001;0;0;1;4;2;2;3;1;6;3;4;3;25;0;3;2;0;4;0;0;0;0;63
13503042001;5;2;0;2;1;1;2;2;6;3;2;1;11;1;2;2;2;0;0;2;0;0;47
13503042010;1;0;0;2;2;1;9;2;2;3;1;3;22;0;2;1;0;6;0;1;0;0;58
13503042012;1;0;0;0;0;0;0;0;0;0;2;0;6;0;0;0;2;3;0;0;0;0;14
13503042013;9;1;2;6;9;10;22;10;38;20;42;19;204;14;54;62;76;186;6;26;2;8;826
13503042015;0;0;2;2;1;1;1;1;2;4;3;4;15;2;2;8;6;7;0;0;0;0;61
13503042026;1;0;0;0;1;2;1;1;2;1;1;0;13;0;3;4;2;16;0;3;1;1;53
13503042029;0;2;1;1;0;0;0;0;2;0;0;3;21;1;7;7;3;20;1;3;0;3;75
13503042030;0;0;0;0;0;1;2;0;6;2;7;2;18;0;6;11;10;22;0;6;1;0;94
13503052003;4;0;0;0;1;1;3;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;13
13503052009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13503052011;5;1;5;3;4;4;16;3;10;0;3;1;9;0;0;2;3;5;0;1;0;0;75
13503052017;1;0;0;0;0;1;0;1;1;0;0;0;3;2;1;0;0;1;0;0;0;0;11
13503061001;37;5;7;15;19;15;30;18;101;31;73;25;406;23;70;59;39;77;0;7;0;1;1058
13503061002;60;23;35;53;64;58;161;46;263;90;137;90;765;22;94;110;90;143;2;14;0;4;2324
13503061003;15;6;13;12;18;19;22;8;48;10;23;6;87;2;8;9;3;11;0;2;0;0;322
13503062002;0;0;1;0;0;1;1;1;5;3;2;0;12;0;1;1;3;3;0;2;0;0;36
13503062005;4;0;0;1;2;1;1;1;1;3;0;4;21;0;6;1;2;1;0;2;0;0;51
13503062016;3;1;7;12;5;4;11;2;10;2;4;3;36;0;8;6;0;5;0;0;0;0;119
13503062018;8;6;5;15;16;22;38;17;63;34;46;28;216;6;42;22;20;90;0;6;1;1;702
13503071001;23;8;20;36;33;24;63;42;144;40;62;27;288;11;38;28;23;57;0;3;1;1;972
13503072004;7;5;3;10;8;13;31;7;44;14;22;11;109;4;13;19;17;12;2;8;0;0;359
13503072021;2;1;2;3;3;3;8;8;4;4;8;3;25;0;6;2;9;20;0;5;0;0;116
13503072024;3;1;3;7;10;15;16;15;46;16;20;7;70;5;17;5;5;15;0;1;0;0;277
13503072025;5;2;3;8;12;3;14;10;27;10;7;12;60;0;11;5;7;23;0;1;0;0;220
13503072027;2;0;1;5;3;4;11;3;12;7;7;9;21;1;3;4;8;10;0;0;0;0;111
13503082001;5;0;2;4;3;6;16;6;18;2;6;4;43;1;6;7;13;20;0;3;2;0;167
13503082017;2;1;0;1;2;2;3;2;3;2;2;1;10;0;4;0;3;8;0;1;0;0;47
13503082023;2;1;0;3;5;5;7;10;20;5;13;11;81;5;17;18;14;44;1;5;1;1;269
13503991999;0;1;1;3;1;1;5;1;6;5;4;0;18;1;1;0;5;8;0;0;0;0;61
13504011001;33;20;16;52;63;38;79;55;133;35;63;45;387;12;41;44;31;56;0;5;2;2;1212
13504012001;16;1;3;16;14;10;26;14;63;13;32;9;142;7;26;15;11;35;0;4;0;0;457
13504012003;6;1;1;3;9;3;5;2;14;0;2;1;28;0;3;1;1;1;0;0;0;0;81
13504012004;1;1;1;1;7;1;3;1;9;1;5;1;27;0;2;1;2;3;0;0;0;0;67
13504012007;3;2;5;7;8;12;16;9;13;10;10;4;60;3;7;11;6;6;0;1;0;0;193
13504012011;0;0;0;0;0;1;0;1;4;1;1;1;1;0;1;0;2;1;0;0;0;0;14
13504012012;15;8;11;14;10;13;38;13;56;14;23;10;115;2;18;6;8;28;0;3;0;0;405
13504012015;9;2;2;9;20;10;30;10;74;12;24;21;122;3;12;10;7;20;0;6;0;0;403
13504012901;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;0;2;0;0;0;0;0;10
13504021001;11;7;14;19;29;18;42;26;106;27;47;43;201;4;11;30;7;17;0;1;1;0;661
13504021002;19;15;19;27;39;31;35;29;109;26;36;12;134;3;15;9;2;6;0;0;0;0;566
13504022004;5;3;3;8;10;9;12;9;38;12;11;10;82;6;7;11;10;30;1;1;3;0;281
13504022006;1;2;8;4;10;4;11;6;13;10;14;6;44;2;5;6;3;12;0;4;0;0;165
13504022010;6;0;5;8;5;5;11;8;24;6;8;7;42;1;7;1;5;5;0;1;0;0;155
13504022013;6;2;3;9;20;10;25;12;46;11;17;11;65;2;4;2;4;13;0;2;0;0;264
13504022014;0;3;2;1;5;2;11;3;12;5;5;4;22;0;2;4;5;7;0;1;0;0;94
13504022016;0;0;0;0;0;0;0;0;2;0;0;1;1;1;5;4;1;9;1;1;0;0;26
13504022017;4;1;3;3;0;0;14;2;8;2;2;7;21;1;3;1;2;2;0;0;0;0;76
13504022018;4;8;6;11;14;13;20;16;42;14;16;8;56;3;5;4;1;4;1;0;0;0;246
13504022019;8;10;4;16;26;18;59;24;61;23;29;21;159;8;21;38;17;34;0;6;2;0;584
13504022020;0;0;1;1;0;0;3;1;8;1;0;0;7;0;2;1;0;0;0;1;0;0;26
13504031001;3;0;3;7;8;9;11;7;30;4;11;2;43;1;2;6;1;3;0;0;0;0;151
13504031002;22;11;15;40;27;33;42;22;142;20;59;41;184;6;11;29;8;15;0;3;1;0;731
13504032003;13;2;9;11;20;7;19;10;32;12;16;7;79;2;9;6;10;18;1;0;0;0;283
13504041001;21;16;18;23;24;25;44;38;114;22;38;7;182;6;13;20;10;12;0;1;0;0;634
13504042003;7;1;4;7;5;9;14;5;24;3;10;4;34;2;2;1;1;4;0;1;0;0;138
13504042008;1;0;1;0;0;5;0;1;7;3;2;1;10;1;0;1;0;4;0;0;0;0;37
13504042011;9;4;2;4;3;3;4;4;39;1;5;13;45;2;7;4;3;7;0;0;0;0;159
13504052005;0;0;2;7;8;4;10;6;16;2;8;8;48;1;3;1;2;12;0;1;0;1;140
13504052017;3;1;3;1;5;2;7;6;13;3;12;2;22;2;2;4;8;13;0;2;0;0;111
13504991999;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;4;0;0;0;0;9
13505012003;2;5;7;2;2;5;6;3;11;5;3;2;13;0;1;2;4;3;0;0;0;0;76
13505012004;6;1;3;10;11;10;26;7;43;13;15;4;88;1;11;11;6;12;0;0;0;0;278
13505012011;0;0;0;0;1;0;0;0;1;0;1;0;3;0;0;1;0;0;0;0;0;0;7
13505012018;11;2;1;3;2;5;5;0;17;1;4;1;7;0;0;0;0;1;0;0;0;0;60
13505012019;15;0;0;7;6;5;13;3;17;3;2;2;10;1;3;0;0;3;0;0;0;0;90
13505012020;4;0;1;1;4;2;7;2;2;0;0;1;0;0;0;0;0;1;0;0;0;0;25
13505012021;6;2;2;4;3;5;8;3;33;5;9;3;32;2;4;4;3;4;0;1;0;0;133
13505012022;3;0;8;4;8;5;9;9;18;5;16;5;45;1;5;8;5;7;0;0;0;0;161
13505012023;15;4;12;14;14;10;28;6;42;18;16;4;62;1;2;4;13;8;0;0;0;0;273
13505012027;1;1;1;0;0;0;1;1;6;1;0;0;1;0;0;1;0;2;0;0;0;0;16
13505012031;4;1;1;2;2;2;7;0;3;0;1;1;10;0;0;0;3;1;0;0;0;0;38
13505012034;11;0;6;5;9;9;19;3;29;3;9;6;32;0;6;6;11;6;0;0;0;0;170
13505012035;10;3;3;8;12;9;16;5;21;4;7;5;33;0;2;3;1;7;0;0;0;0;149
13505012036;13;0;7;16;22;10;36;11;69;15;15;12;163;2;9;14;15;32;0;3;0;2;466
13505012041;0;0;0;0;0;0;0;1;7;0;0;0;2;0;0;1;0;0;0;0;0;0;11
13505022011;4;2;4;4;9;4;19;4;11;3;7;2;36;0;3;4;1;5;0;2;0;0;124
13505022012;15;6;5;14;12;12;26;6;53;9;11;5;85;0;6;6;10;14;0;1;0;0;296
13505022016;3;1;3;3;6;5;11;3;21;1;9;1;25;0;0;1;2;4;0;0;0;0;99
13505022022;0;0;0;1;0;2;2;0;5;1;0;0;2;1;0;0;0;0;0;0;0;0;14
13505022026;10;1;1;7;13;8;30;6;25;6;13;7;48;2;5;1;2;4;0;0;0;0;189
13505022027;10;0;0;4;3;5;11;1;13;5;5;0;26;0;2;1;0;3;0;0;0;0;89
13505022901;0;0;3;1;1;1;7;3;4;0;4;1;27;0;0;0;6;1;0;1;0;0;60
13505032002;1;0;0;0;1;1;2;1;3;0;2;1;7;0;3;0;0;2;0;0;0;0;24
13505032005;1;0;0;1;1;0;0;0;1;0;1;1;7;0;0;0;0;0;0;0;0;0;13
13505032008;2;0;1;1;0;0;1;0;2;0;1;2;4;0;0;0;0;3;0;0;0;0;17
13505032032;1;1;5;0;3;0;1;0;5;0;0;1;12;1;0;0;0;0;0;0;0;0;30
13505032037;0;0;0;0;0;1;2;0;2;0;3;0;3;0;0;0;1;0;0;0;0;0;12
13505032038;5;3;1;2;2;1;3;1;13;1;6;3;32;0;1;0;1;0;0;0;0;0;75
13505032040;7;9;9;6;9;4;18;2;26;4;8;7;52;2;4;4;1;5;0;0;0;0;177
13505032901;0;0;0;0;0;0;4;1;2;0;0;1;12;0;4;0;1;1;0;0;0;0;26
13505042001;2;2;5;2;4;5;4;2;9;3;8;0;14;0;0;2;0;4;0;0;0;0;66
13505042012;2;0;1;0;0;0;0;1;2;1;3;0;5;0;0;0;1;0;0;0;0;0;16
13505042015;1;1;0;3;2;0;1;3;8;0;4;0;11;0;1;2;0;3;0;0;0;0;40
13505042024;15;9;7;11;10;6;22;5;26;8;3;6;49;1;2;10;1;7;0;0;0;0;198
13505042025;22;3;12;20;30;19;41;16;81;16;17;26;130;3;2;8;8;13;0;0;0;0;467
13505052006;22;2;8;12;3;6;51;11;42;6;6;4;49;2;7;4;4;3;0;0;0;0;242
13505052014;26;4;7;20;23;7;53;12;73;10;16;12;110;2;7;11;5;14;0;0;1;0;413
13505052034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13505062001;2;0;0;0;0;0;1;0;2;1;0;1;2;0;0;0;0;0;0;0;0;0;9
13505062007;5;1;2;3;7;8;19;4;18;6;7;2;42;1;3;0;3;2;0;0;0;0;133
13505062009;11;4;9;4;23;13;43;9;40;9;13;5;75;1;5;5;5;9;0;0;0;0;283
13505062010;10;3;6;9;24;5;20;7;25;6;10;3;40;3;1;2;2;4;0;0;0;0;180
13505062012;7;2;3;9;6;9;19;6;32;6;3;5;42;1;5;2;4;6;0;1;0;0;168
13505062013;8;4;4;10;9;5;7;0;16;3;11;4;17;1;1;4;0;1;0;1;0;0;106
13505062015;2;0;0;1;0;4;1;0;5;1;0;0;7;0;1;2;0;0;0;0;0;0;24
13505062024;1;2;3;8;4;1;7;2;9;3;2;2;22;0;3;1;1;4;0;0;0;0;75
13505062028;6;2;5;5;11;8;24;2;23;7;6;5;29;0;7;7;4;7;0;0;0;0;158
13505062029;5;2;7;10;12;9;22;8;20;4;4;0;25;0;2;4;2;2;0;0;0;0;138
13505062030;4;0;3;6;5;2;17;5;19;2;2;4;23;0;0;0;0;0;0;0;0;0;92
13505062033;1;0;0;1;1;0;2;0;3;0;1;1;1;0;0;0;0;0;0;0;0;0;11
13505992999;1;0;0;2;4;0;1;1;8;0;5;2;10;0;1;1;1;4;0;0;0;0;41
13601011001;138;30;54;138;121;109;267;104;430;178;304;125;1232;26;125;111;99;112;0;11;0;0;3714
13601011002;11;8;16;19;35;20;55;29;179;77;150;74;1175;39;162;116;136;244;3;20;0;1;2569
13601011003;33;6;18;16;44;38;86;30;167;68;156;97;1139;53;197;188;161;310;3;37;4;2;2853
13601011004;96;16;44;87;83;69;149;49;231;130;190;93;951;41;138;109;130;293;2;28;3;1;2933
13601012006;0;1;1;3;2;1;1;1;0;0;0;1;8;0;1;1;2;2;1;0;0;0;26
13601012014;10;4;4;8;10;5;19;8;32;11;24;8;116;14;23;23;41;62;1;6;4;2;435
13601012017;24;5;11;29;27;15;75;22;69;28;61;28;286;18;81;64;118;326;5;50;8;13;1363
13601021001;19;4;8;24;48;34;51;28;86;22;32;10;189;1;8;10;12;15;0;0;0;0;601
13601021002;21;3;5;27;27;23;49;22;104;33;48;32;203;3;25;12;10;27;0;0;0;0;674
13601022005;5;2;4;8;10;5;25;2;34;10;21;14;125;5;20;23;21;78;0;9;0;1;422
13601022006;8;3;2;8;6;2;11;3;19;13;30;19;191;12;53;65;127;310;6;60;10;11;969
13601022008;9;3;7;16;27;15;25;16;60;30;47;38;298;15;46;80;83;257;5;42;4;4;1127
13601022009;12;13;15;13;23;18;41;17;76;28;41;26;191;6;35;31;28;69;0;4;0;2;689
13601022013;0;0;3;0;1;5;3;0;8;1;8;0;29;2;9;23;17;36;1;11;0;2;159
13601022019;5;7;4;14;17;19;23;9;44;15;20;13;164;3;30;29;17;105;4;18;3;6;569
13601031001;27;24;18;23;43;34;102;35;112;63;132;54;866;43;129;144;108;211;2;17;1;2;2190
13601031002;84;15;36;64;58;43;182;53;189;82;135;63;751;27;90;60;101;182;0;21;1;4;2241
13601031003;31;2;4;8;14;14;32;26;103;40;81;50;1000;34;164;145;136;180;1;14;1;2;2082
13601032001;1;1;0;0;2;0;2;1;1;0;1;1;6;0;2;4;3;15;0;0;0;0;40
13601032003;4;1;2;3;7;1;9;2;16;10;12;4;95;15;38;40;62;202;8;59;4;7;601
13601032004;6;1;9;6;15;8;8;3;15;6;9;1;31;2;6;7;6;22;1;3;0;0;165
13601032006;1;0;2;5;1;2;5;1;4;2;3;4;23;0;7;8;11;32;1;6;0;0;118
13601032010;6;2;1;6;3;7;11;5;21;5;8;7;35;3;5;5;5;14;0;1;0;0;150
13601032016;6;2;1;4;7;0;8;5;16;6;18;5;88;5;16;29;30;97;0;22;2;3;370
13601032017;9;2;0;5;3;5;15;6;19;6;8;5;29;1;2;6;2;6;0;1;0;0;130
13601041001;57;13;36;54;76;52;173;44;191;82;121;63;714;23;87;61;95;139;1;7;0;2;2091
13601041002;78;24;60;107;119;74;216;75;360;121;206;125;1363;42;156;140;123;269;1;18;3;8;3688
13601041003;68;28;42;80;111;77;177;94;414;134;238;129;1075;46;92;82;52;91;1;7;0;2;3040
13601041004;93;16;60;105;111;90;176;148;474;178;251;135;1074;16;77;70;38;63;0;1;0;0;3176
13601041005;42;8;23;37;47;49;63;71;219;75;126;60;560;14;43;43;11;18;0;2;0;0;1511
13601041006;30;11;22;34;50;41;76;70;257;78;160;73;848;9;41;23;31;29;0;3;0;0;1886
13601042001;1;0;0;2;1;0;3;1;7;4;1;2;29;3;4;4;5;23;0;5;0;0;95
13601042002;1;1;3;1;9;1;4;3;9;2;13;3;74;2;17;23;17;53;2;6;0;1;245
13601042004;0;0;0;1;1;0;3;0;3;2;3;0;14;1;2;5;3;13;2;2;0;1;56
